index,hawkish,dovish,cnt,prob_hawkish,prob_dovish,polarity_score
달러인덱스/NNG;오르/VV,52,35,87,0.0007263381383394793,0.0004888814392669572,1.485714285714286
연체/NNG;금리/NNG;인하/NNG,5,13,18,6.984020560956531e-05,0.00018158453458486982,0.3846153846153846
정치/NNG;불확실성/NNG;하락/NNG,12,4,16,0.00016761649346295676,5.5872164487652255e-05,3.0
가계/NNG;대출/NNG;늘/VV,6,13,19,8.380824673147838e-05,0.00018158453458486982,0.46153846153846156
원자재/NNG;가격/NNG;상승/NNG,100,50,150,0.0013968041121913063,0.0006984020560956532,2.0
금리/NNG;내리/VV;않/VX,5,20,25,6.984020560956531e-05,0.00027936082243826125,0.25
전월세/NNG;시장/NNG;안정/NNG,19,11,30,0.0002653927813163482,0.00015364845234104368,1.7272727272727273
달러원/NNG;fed/NNG;매파/NNG,12,8,20,0.00016761649346295676,0.00011174432897530451,1.5
crs/NNG;확대/NNG,5,17,22,6.984020560956531e-05,0.00023745669907252208,0.2941176470588235
무역전쟁/NNG;우려/NNG,102,135,237,0.0014247401944351324,0.0018856855514582634,0.7555555555555555
불안/NNG;크/VV,36,52,88,0.0005028494803888703,0.0007263381383394793,0.6923076923076923
세계/NNG;경제/NNG;위험/NNG,7,13,20,9.777628785339144e-05,0.00018158453458486982,0.5384615384615384
실적/NNG;최대/NNG,65,43,108,0.0009079226729243491,0.0006006257682422617,1.5116279069767442
물가/NNG;고공행진/NNG,16,5,21,0.00022348865795060902,6.984020560956531e-05,3.2
자금/NNG;수요/NNG;증가/NNG,3,17,20,4.190412336573919e-05,0.00023745669907252208,0.17647058823529413
금리/NNG;전망/NNG;상향/NNG,9,12,21,0.00012571237009721757,0.00016761649346295676,0.75
신흥국/NNG;통화/NNG;강세/NNG,14,9,23,0.00019555257570678288,0.00012571237009721757,1.5555555555555556
안전자산/NNG;선호/NNG;강화/NNG,15,20,35,0.00020952061682869594,0.00027936082243826125,0.75
수출/NNG;제한/NNG,7,10,17,9.777628785339144e-05,0.00013968041121913062,0.7000000000000001
글로벌/NNG;위험/NNG;회피/NNG,12,16,28,0.00016761649346295676,0.00022348865795060902,0.75
주택/NNG;지표/NNG;부진/NNG,8,11,19,0.00011174432897530451,0.00015364845234104368,0.7272727272727274
물가/NNG;잡/VV,69,12,81,0.0009637948374120013,0.00016761649346295676,5.749999999999999
달러원/NNG;소폭/MAG;하락/NNG,23,13,36,0.00032126494580400047,0.00018158453458486982,1.7692307692307694
주택가격/NNG;하락/NNG,24,33,57,0.00033523298692591353,0.0004609453570231311,0.7272727272727273
금리/NNG;인하/NNG;기대/NNG;하락/NNG,6,15,21,8.380824673147838e-05,0.00020952061682869594,0.4
금융시장/NNG;변동성/NNG;크/VV,38,23,61,0.0005307855626326964,0.00032126494580400047,1.652173913043478
내수/NNG;진작/NNG,12,17,29,0.00016761649346295676,0.00023745669907252208,0.7058823529411765
우려/NNG;완화/NNG,70,48,118,0.0009777628785339143,0.0006704659738518271,1.458333333333333
미/NNG;국채/NNG;가격/NNG;상승/NNG,78,26,104,0.001089507207509219,0.00036316906916973964,3.0
금리/NNG;인상/NNG;가능성/NNG;크/VV,54,34,88,0.0007542742205833054,0.00047491339814504415,1.588235294117647
순이익/NNG;늘/VV,33,22,55,0.0004609453570231311,0.00030729690468208736,1.5000000000000002
고용/NNG;개선/NNG,13,17,30,0.00018158453458486982,0.00023745669907252208,0.7647058823529411
단기/NNG;금리/NNG;마이너스/NNG,12,20,32,0.00016761649346295676,0.00027936082243826125,0.6000000000000001
실적/NNG;호조/NNG;상승/NNG,10,19,29,0.00013968041121913062,0.0002653927813163482,0.5263157894736842
